Site_code,River_name,MaCHT_type,W_CATCH,W_SLOPE,W_STRAHL,W_ALT,outside_Eu,Atlantic_B,Continenta,Pannonian,Steppic_Bi,Mediterran,Alpine_Bio,Boreal_Bio,Black_Sea,F17,calcerious,silicious,other
GR050210019,ARACTHOS,10,25,12,3,794,0,0,0,0,0,1,0,0,0,0,1,0,0
GR050210021,ARACTHOS,11,227,8,4,533,0,0,0,0,0,1,0,0,0,0,0,1,0
GR050210024,ARACTHOS,11,187,18,4,602,0,0,0,0,0,1,0,0,0,0,0,1,0
GR050210033,ARACTHOS,11,107,71,3,716,0,0,0,0,0,1,0,0,0,0,0,1,0
GR050910002,AOOS,10,27,41,3,1342,0,0,0,0,0,1,0,0,0,0,0,1,0
GR050910007,AOOS,11,580,44,5,483,0,0,0,0,0,1,0,0,0,0,0,1,0
GR050910008,AOOS,11,1093,4,5,354,0,0,0,0,0,1,0,0,0,0,1,0,0
GR050910010,AOOS,10,337,25,4,468,0,0,0,0,0,1,0,0,0,0,1,0,0
GR050910012,AOOS,10,123,3,4,966,0,0,0,0,0,1,0,0,0,0,0,1,0
GR090200003,ALIAKMON,11,108,50,4,492,0,0,0,0,0,1,0,0,0,0,1,0,0
IR12C030200,Clody,7,36,13,2,76,0,1,0,0,0,0,0,0,0,0,0,1,0
IR12D030200,Douglas,8,34,3,1,76,0,1,0,0,0,0,0,0,0,0,0,1,0
IR12U010200,Urrin,7,75,5,2,42,0,1,0,0,0,0,0,0,0,0,0,1,0
IR13D010350,Duncormick,7,39,3,1,18,0,1,0,0,0,0,0,0,0,0,0,1,0
IR15G010200,Glory,9,69,2,2,51,0,1,0,0,0,0,0,0,0,0,1,0,0
IR15N020100,Nuenna,9,37,6,1,95,0,1,0,0,0,0,0,0,0,0,1,0,0
IR16A020600,Anner,9,85,2,2,54,0,1,0,0,0,0,0,0,0,0,1,0,0
IR16N010100,Nier,7,69,10,3,72,0,1,0,0,0,0,0,0,0,0,0,1,0
IR17C010250,Colligan,9,84,10,3,40,0,1,0,0,0,0,0,0,0,0,1,0,0
IR19L030100,Lee (Inchinossig br.),7,34,5,2,98,0,1,0,0,0,0,0,0,0,0,0,1,0
IR19M010600,Martin,7,96,3,2,30,0,1,0,0,0,0,0,0,0,0,0,1,0
IR22F020300,Flesk,9,324,3,4,25,0,1,0,0,0,0,0,0,0,0,1,0,0
IR22M010700,Maine,9,308,2,4,9,0,1,0,0,0,0,0,0,0,0,1,0,0
IR22O030400,Owenreagh,7,65,4,3,24,0,1,0,0,0,0,0,0,0,0,0,1,0
IR22S010100,Shanowen,9,52,3,2,29,0,1,0,0,0,0,0,0,0,0,1,0,0
IR23F010500,Feale,7,479,2,4,36,0,1,0,0,0,0,0,0,0,0,0,1,0
IR23S020700,Smearlagh,7,130,5,2,45,0,1,0,0,0,0,0,0,0,0,0,1,0
IR25B100100,Bow,7,14,17,1,80,0,1,0,0,0,0,0,0,0,0,0,1,0
IR25G040025,Graney,7,15,18,1,85,0,1,0,0,0,0,0,0,0,0,0,1,0
IR25G210010,Glenfelly,7,11,18,1,142,0,1,0,0,0,0,0,0,0,0,0,1,0
IR25L010200,Little,12,37,2,1,39,0,1,0,0,0,0,0,0,0,0,0,0,1
IR25S020700,Silver,12,168,1,2,47,0,1,0,0,0,0,0,0,0,0,0,0,1
IR26M020500,Inny,9,113,1,2,64,0,1,0,0,0,0,0,0,0,0,1,0,0
IR26S020500,Shannon (Battlebridge),7,563,0,3,40,0,1,0,0,0,0,0,0,0,0,0,1,0
IR26S070300,Suck (Cloondacarra),9,170,1,3,60,0,1,0,0,0,0,0,0,0,0,1,0,0
IR26S071100,Suck (Ballyforan),12,1055,0,5,41,0,1,0,0,0,0,0,0,0,0,0,0,1
IR27G020600,Gourna,9,17,15,1,34,0,1,0,0,0,0,0,0,0,0,1,0,0
IR32B030100,Bunowen,7,36,10,1,60,0,1,0,0,0,0,0,0,0,0,0,1,0
IR32G030100,Glennamong,7,19,17,1,39,0,1,0,0,0,0,0,0,0,0,0,1,0
IR33B010100,Ballinglen,7,45,5,2,18,0,1,0,0,0,0,0,0,0,0,0,1,0
IR33G010100,Glenamoy,12,88,2,2,10,0,1,0,0,0,0,0,0,0,0,0,0,1
IR34B080400,Behy,7,31,3,2,27,0,1,0,0,0,0,0,0,0,0,0,1,0
IR34C050030,Clydagh,12,60,7,1,66,0,1,0,0,0,0,0,0,0,0,0,0,1
IR34M020050,Moy (Cloonbaniff),9,17,12,1,86,0,1,0,0,0,0,0,0,0,0,1,0,0
IR36A021400,Annalee,7,850,2,4,53,0,1,0,0,0,0,0,0,0,0,0,1,0
IR36D020150,Dromore,7,44,0,2,82,0,1,0,0,0,0,0,0,0,0,0,1,0
IR36S010300,Swanlinbar,7,29,14,2,59,0,1,0,0,0,0,0,0,0,0,0,1,0
IR36W030700,Waterfoot,7,44,5,3,54,0,1,0,0,0,0,0,0,0,0,0,1,0
IR38C060100,Cronaniv Burn,7,7,14,2,80,0,1,0,0,0,0,0,0,0,0,0,1,0
IR39G050100,Glaskeelan,7,17,16,1,104,0,1,0,0,0,0,0,0,0,0,0,1,0
IR39S020050,Swilly,7,11,26,1,120,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB023,Owennamarve,7,26,9,1,46,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB024,Owennamarve,7,26,9,1,46,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB027,Lough sallagh trib,7,29,3,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB028,Owennamarve,7,26,9,1,46,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB029,Owennamarve,7,26,9,1,46,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB033,County,7,57,6,2,40,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB035,County,7,24,6,2,65,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB037,County,7,57,6,2,40,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB044,Smearlagh,7,86,9,2,74,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB046,Owveg,7,32,8,2,105,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB048,Owveg,7,76,7,3,76,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB049,Clydagh,7,41,13,1,167,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB050,Breanagh,7,27,10,2,150,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB051,Caher,7,18,17,2,144,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB053,Oolagh,7,23,12,2,107,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB064,Summerbank,9,11,5,1,92,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB065,Halfcarton,9,21,7,2,92,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB067,Mountnugent,7,18,2,2,91,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB075,Dunloe,7,15,23,1,115,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB076,Owenacullin,7,6,47,2,88,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB079,Owenacullin,7,11,4,3,34,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB080,Glasheenrogoad,7,5,90,1,234,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB081,Gaddagh,7,24,21,3,69,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB082,Gaddagh,9,44,4,4,20,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB083,Gaddagh,9,24,21,3,69,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB085,Meanus,7,3,74,1,182,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB086,Meanus,7,18,14,2,44,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB094,Gweestin,7,13,7,1,56,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB097,Glanooragh,9,40,4,2,54,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB098,Gweestin,9,13,7,1,56,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB099,Gweestin,9,69,4,2,25,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB104,Cottoners,7,6,83,1,288,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB108,Manulla,9,192,4,3,16,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB109,Brandra,7,27,2,1,18,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB117,Mahanagh,12,45,1,2,62,0,1,0,0,0,0,0,0,0,0,0,0,1
IRCFB132,Glensaul,7,25,7,2,34,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB134,Glensaul,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB135,Glensaul,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB136,Glensaul,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB137,Glensaul,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB138,Glensaul,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB139,Glensaul,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB140,Garranderra,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB142,Derryneeny,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB143,Tourmakeady mountain stream,6,6,40,1,74,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB144,Tourmakeady,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB147,Sruffaunagreeve,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB148,Sruffaunagreeve,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB149,Sruffaunagreeve,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB150,Sruffaunagreeve,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB151,Sruffaunagreeve,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB152,Sruffaunagreeve,7,13,12,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB153,Srah,7,6,13,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB154,Srah,7,6,13,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB158,Derrinaderg,7,7,11,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB159,Derrinaderg,7,7,11,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB160,Derrinaderg,7,7,11,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB163,Gortbunacullin,7,6,13,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB168,Drimneen,9,20,14,1,50,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB169,Drimneen,9,20,14,1,50,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB170,Drimneen,9,20,14,1,50,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB171,Drimneen,9,20,14,1,50,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB172,Drimneen,9,20,14,1,50,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB173,Magheramore,9,6,3,1,8,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB174,Magheramore,9,6,3,1,8,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB176,Maum,7,22,28,1,110,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB177,Failmore,7,22,28,1,110,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB178,Bunbhucain,7,22,28,1,110,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB179,Bunbhucain,7,22,28,1,110,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB186,Castlerahan,7,21,4,1,77,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB187,Rassan,7,5,0,1,76,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB188,Rassan,7,5,0,1,76,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB189,Rassan,7,5,0,1,76,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB192,Pound,7,7,14,1,82,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB195,Finaway,7,8,2,1,70,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB202,Mountnugent,7,38,3,2,72,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB203,Mountnugent,7,38,3,2,72,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB205,Cornamona,7,18,9,1,31,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB206,Cornamona,7,18,9,1,31,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB208,Millpark,7,5,28,1,22,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB209,Millpark,7,5,28,1,22,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB210,Millpark,7,5,28,1,22,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB211,Millpark,7,5,28,1,22,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB212,Millpark,7,5,28,1,22,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB213,Millpark,7,5,28,1,22,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB214,Millpark,7,5,28,1,22,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB215,Millpark,7,5,28,1,22,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB216,Srahnalong,7,24,31,1,172,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB218,Cloughbrack,7,9,7,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB219,Cloughbrack,7,9,7,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB220,Cloughbrack,7,9,7,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB221,Cloughbrack,7,9,7,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB222,Cloughbrack,7,9,7,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB223,Cloughbrack,7,9,7,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB251,Cloghvoola,7,4,56,1,120,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB252,Cummeragh,7,20,8,2,96,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB253,Cummeragh,7,20,8,2,96,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB254,Cummeragh,7,20,8,2,96,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB276,Glendasan,7,38,5,2,130,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB277,Glendasan,7,14,45,1,229,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB278,Glenmacnass,7,31,27,1,268,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB279,Ow tributary,7,13,42,2,299,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB280,Avonbeg,7,27,11,2,150,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB281,Ow tributary,7,5,24,1,199,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB283,Owenglin,7,39,9,2,54,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB285,Aille,7,84,2,2,22,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB287,Gowlan,12,18,8,1,115,0,1,0,0,0,0,0,0,0,0,0,0,1
IRCFB288,Dunneill,7,16,22,1,100,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB289,Keerglen,7,15,26,1,83,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB290,Behy,7,11,13,2,56,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB291,Gourna,9,17,15,1,34,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB292,Spancelhill,9,19,4,2,20,0,1,0,0,0,0,0,0,0,0,1,0,0
IRCFB293,Broadford,7,36,2,1,32,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB294,Newport,7,30,12,1,207,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB295,Cloghoge,7,22,36,1,313,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB297,Attymass,7,31,3,2,12,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB298,Attymass,7,31,3,2,12,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB299,Attymass,7,31,3,2,12,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB300,Attymass,7,31,3,2,12,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB301,Attymass,7,31,3,2,12,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB302,Attymass,7,31,3,2,12,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB303,Attymass,7,31,3,2,12,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB304,Attymass,7,31,3,2,12,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB305,Attymass,7,31,3,2,12,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB320,Swanlinbar,12,22,24,1,160,0,1,0,0,0,0,0,0,0,0,0,0,1
IRCFB321,Cronaniv Burn,7,19,12,2,66,0,1,0,0,0,0,0,0,0,0,0,1,0
IRCFB323,Ballyhallan,7,9,34,1,61,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC001,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC002,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC003,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC004,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC005,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC006,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC007,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC008,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC009,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC010,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC011,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC012,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC013,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC014,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC015,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC031,Glashacloonavere,7,18,17,1,105,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC032,Glengariff,7,19,43,1,145,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC033,Aherlow,7,23,9,2,146,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC034,Owenbaun,7,28,12,2,144,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC035,Caragh,7,81,5,2,30,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC036,Cloon,7,19,6,1,41,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC039,Ivale,7,9,21,1,190,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC040,Sullane,7,30,4,2,148,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC044,Ballymahan,7,21,9,1,61,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC048,Clashawley,9,43,6,1,85,0,1,0,0,0,0,0,0,0,0,1,0,0
IRUCC050,Cummer,7,31,7,1,82,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC051,Douglas,7,21,15,2,62,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC052,Finisk,7,8,32,1,94,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC054,Durrus,7,33,8,1,36,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC055,Lingaun,7,41,9,1,130,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC058,Owenanare,7,30,9,1,146,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC060,Shournagh,7,12,15,1,150,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC061,Kiltha,7,31,7,1,48,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC062,Ahadallane,7,17,8,1,172,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCC068,Cauteen,9,68,4,2,64,0,1,0,0,0,0,0,0,0,0,1,0,0
IRUCD054,Brittas,7,30,7,1,217,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD056,Glencree,7,34,4,2,104,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD058,Newcastle,7,16,10,2,16,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD059,Dodder,7,67,10,2,86,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD063,Lemonstown,7,28,16,2,130,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD064,Owendoher,7,15,21,1,92,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD066,Dargle,7,14,51,1,224,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD068,Vartry trib,7,11,11,1,250,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD069,Derreen,7,35,8,2,161,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD070,Vartry trib,7,2,33,1,218,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD071,Knickeen,7,13,15,2,216,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD072,Little Slaney,7,22,43,1,346,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD073,Little Slaney,7,22,43,1,346,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD074,Glencullen,7,26,27,1,163,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD075,Ballyward,7,5,11,1,192,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD076,Urrin,7,24,28,1,168,0,1,0,0,0,0,0,0,0,0,0,1,0
IRUCD077,Urrin trib,7,75,5,2,42,0,1,0,0,0,0,0,0,0,0,0,1,0
LBPv0706,Lucka Bela,1,22,12,3,650,0,0,0,0,0,0,1,0,0,0,1,0,0
LoRu1006,Lobnica,2,34,55,2,481,0,0,0,0,0,0,1,0,0,0,0,1,0
LTDU0007,Dubysa,8,2089,3,4,14,0,0,0,0,0,0,0,1,0,0,0,1,0
LTDU0008,Dubysa,8,1335,1,4,56,0,0,0,0,0,0,0,1,0,0,0,1,0
LTJUAK03,Akmena,8,329,2,3,86,0,0,0,0,0,0,0,1,0,0,0,1,0
LTME0001,Merkys,8,299,1,4,176,0,0,0,0,0,0,0,1,0,0,0,1,0
LTME0009,Merkys,8,4409,3,5,82,0,0,0,0,0,0,0,1,0,0,0,1,0
LTMEAM02,Amarnia,14,137,2,3,106,0,0,0,0,0,0,0,1,0,0,0,1,0
LTMEDE04,Dereına,14,64,3,1,112,0,0,0,0,0,0,0,1,0,0,0,1,0
LTMESK01,Skroblus,8,25,4,1,112,0,0,0,0,0,0,0,1,0,0,0,1,0
LTMEUL02,Ula-Pelesa,8,655,1,3,118,0,0,0,0,0,0,0,1,0,0,0,1,0
LTMEVI03,Visincia,8,238,1,3,136,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNEAL01,Aláia,8,155,3,3,76,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNEJS01,Jiesia,8,63,2,1,83,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNELA01,Lapainia,14,102,6,3,54,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNESR01,Streva,8,737,3,3,45,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNESV01,Üventoji,8,40,7,1,20,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNEVS01,Vieávile,14,67,2,3,20,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNEVS02,Vieávile,14,67,2,3,20,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNR0007,Neris,8,16825,2,6,42,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNRKE02,Kena,14,170,1,3,158,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNRKE03,Kena,14,26,7,1,197,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNRNE01,Nemencia,8,82,4,2,116,0,0,0,0,0,0,0,1,0,0,0,1,0
LTNRZI01,?ieımara,8,58,4,1,80,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSEJO01,Jotija,8,242,1,3,33,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSV0007,Üventoji,14,7236,1,5,44,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSV0011,Üventoji,8,7313,1,5,41,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSV0017,Üventoji,8,3443,0,5,70,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSVNE01,Neveıa,8,108,3,2,92,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSVSE02,Siesartis,8,642,2,4,88,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSVSE04,Siesartis-Malkestas,8,848,2,4,68,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSVSE06,Siesartis-Malkestas,8,848,2,4,68,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSVSI07,Üirvinta,8,821,1,3,80,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSVSI09,Üirvinta,8,889,2,3,56,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSVSI10,Üirvinta,8,889,2,3,56,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSVST02,Store,8,22,7,1,56,0,0,0,0,0,0,0,1,0,0,0,1,0
LTSVVR06,Virinta,8,413,2,4,78,0,0,0,0,0,0,0,1,0,0,0,1,0
LTVELU03,Luáis,8,121,3,2,56,0,0,0,0,0,0,0,1,0,0,1,0,0
LTVESE01,Üerkáne,9,254,2,3,58,0,0,0,0,0,0,0,1,0,0,1,0,0
LTVEVR05,Virvyte,8,424,2,3,132,0,0,0,0,0,0,0,1,0,0,0,1,0
LTZE0001,?eimena,8,794,1,4,138,0,0,0,0,0,0,0,1,0,0,0,1,0
LTZE0004,?eimena,8,1757,0,4,122,0,0,0,0,0,0,0,1,0,0,0,1,0
LTZE0005,?eimena,8,2179,0,4,117,0,0,0,0,0,0,0,1,0,0,0,1,0
LTZE0006,?eimena,8,2372,1,4,116,0,0,0,0,0,0,0,1,0,0,0,1,0
LTZE0008,?eimena,8,2378,13,4,116,0,0,0,0,0,0,0,1,0,0,0,1,0
LTZEBU01,Buka,8,159,0,3,148,0,0,0,0,0,0,0,1,0,0,0,1,0
LTZEME04,Mera,8,201,3,3,138,0,0,0,0,0,0,0,1,0,0,0,1,0
LTZEME06,Mera,14,72,1,2,172,0,0,0,0,0,0,0,1,0,0,0,1,0
LTZEPE01,Peráokána,8,97,0,2,145,0,0,0,0,0,0,0,1,0,0,0,1,0
LTZESA01,Saria,8,60,3,2,128,0,0,0,0,0,0,0,1,0,0,0,1,0
LUX_RC4_1,Our,4,454,9,3,287,0,0,1,0,0,0,0,0,0,0,0,1,0
